dia,open,last,close,date,symbol,exchange,hora,weekday,high_max,low_min,volume_sum,spline
2020-06-23 00:00:00,364.0,366.53,358.87,2020-06-24 00:00:00,AAPL,IEXG,24:00:00,Tuesday,372.38,362.2701,66578442.0,0
2020-06-24 00:00:00,365.0,360.06,366.53,2020-06-25 00:00:00,AAPL,IEXG,24:00:00,Wednesday,368.79,358.52,62802024.0,0
2020-06-25 00:00:00,360.7,364.84,360.06,2020-06-26 00:00:00,AAPL,IEXG,24:00:00,Thursday,365.0,357.57,40469030.0,0
2020-06-26 00:00:00,364.41,353.63,364.84,2020-06-27 00:00:00,AAPL,IEXG,24:00:00,Friday,365.32,353.02,73948199.0,0
2020-06-29 00:00:00,353.25,361.78,353.63,2020-06-30 00:00:00,AAPL,IEXG,24:00:00,Monday,362.1736,351.28,37374799.0,0
2020-06-30 00:00:00,360.08,364.8,361.78,2020-07-01 00:00:00,AAPL,IEXG,24:00:00,Tuesday,365.98,360.0,39318815.0,0
2020-07-01 00:00:00,365.12,364.11,364.8,2020-07-02 00:00:00,AAPL,IEXG,24:00:00,Wednesday,367.36,363.91,34632609.0,0
2020-07-02 00:00:00,367.85,364.11,364.11,2020-07-03 00:00:00,AAPL,IEXG,24:00:00,Thursday,370.47,363.64,34276093.0,0
2020-07-03 00:00:00,127.60291340989471,159.6777311388675,541.8532884778522,2020-07-03 00:00:00,AAPL,IEXG,,,181.31700950409925,366.20881364365334,35660223.53955411,1
2020-07-06 00:00:00,370.0,373.85,364.11,2020-07-07 00:00:00,AAPL,IEXG,24:00:00,Monday,375.78,369.87,35786488.0,0
2020-07-07 00:00:00,375.41,372.69,373.85,2020-07-08 00:00:00,AAPL,IEXG,24:00:00,Tuesday,378.62,372.23,33603300.0,0
2020-07-08 00:00:00,376.72,381.37,372.69,2020-07-09 00:00:00,AAPL,IEXG,24:00:00,Wednesday,381.5,376.36,34380835.0,0
2020-07-09 00:00:00,385.05,382.73,381.37,2020-07-10 00:00:00,AAPL,IEXG,24:00:00,Thursday,393.91,378.69,36012081.0,0
2020-07-10 00:00:00,381.34,383.68,383.01,2020-07-11 00:00:00,AAPL,IEXG,24:00:00,Friday,383.92,378.82,25107522.0,0
2020-07-13 00:00:00,389.06,381.91,383.68,2020-07-14 00:00:00,AAPL,IEXG,24:00:00,Monday,399.82,381.03,56947715.0,0
2020-07-14 00:00:00,379.36,388.23,381.91,2020-07-15 00:00:00,AAPL,IEXG,24:00:00,Tuesday,389.02,375.51,50105259.0,0
2020-07-15 00:00:00,395.96,390.9,388.23,2020-07-16 00:00:00,AAPL,IEXG,24:00:00,Wednesday,396.99,385.96,46102197.0,0
2020-07-16 00:00:00,386.25,386.09,390.9,2020-07-17 00:00:00,AAPL,IEXG,24:00:00,Thursday,389.62,383.62,37433112.0,0
2020-07-17 00:00:00,387.95,385.31,386.09,2020-07-18 00:00:00,AAPL,IEXG,24:00:00,Friday,388.59,383.36,32676818.0,0
2020-07-20 00:00:00,385.66,393.43,385.31,2020-07-21 00:00:00,AAPL,IEXG,24:00:00,Monday,394.0,384.25,26925249.0,0
2020-07-21 00:00:00,396.69,388.0,393.43,2020-07-22 00:00:00,AAPL,IEXG,24:00:00,Tuesday,397.0,386.97,31026144.0,0
2020-07-22 00:00:00,386.77,389.09,388.0,2020-07-23 00:00:00,AAPL,IEXG,24:00:00,Wednesday,391.9,386.41,25519874.0,0
2020-07-23 00:00:00,387.9935,371.38,389.09,2020-07-24 00:00:00,AAPL,IEXG,24:00:00,Thursday,388.31,368.039,59246584.0,0
2020-07-24 00:00:00,363.95,370.46,371.38,2020-07-25 00:00:00,AAPL,IEXG,24:00:00,Friday,371.88,356.58,64199824.0,0
2020-07-27 00:00:00,374.84,379.24,370.46,2020-07-28 00:00:00,AAPL,IEXG,24:00:00,Monday,379.62,373.92,38662613.0,0
2020-07-28 00:00:00,377.47,373.01,379.24,2020-07-29 00:00:00,AAPL,IEXG,24:00:00,Tuesday,378.1986,372.99,29589183.0,0
2020-07-29 00:00:00,375.0,380.16,373.01,2020-07-30 00:00:00,AAPL,IEXG,24:00:00,Wednesday,380.92,374.85,26049365.0,0
2020-07-30 00:00:00,376.75,384.76,380.16,2020-07-31 00:00:00,AAPL,IEXG,24:00:00,Thursday,402.71,375.07,43246750.0,0
2020-07-31 00:00:00,411.535,425.04,384.76,2020-08-01 00:00:00,AAPL,IEXG,24:00:00,Friday,425.66,403.3,122998030.0,0
2020-08-03 00:00:00,432.8,435.75,425.04,2020-08-04 00:00:00,AAPL,IEXG,24:00:00,Monday,446.5457,431.57,130323728.0,0
2020-08-04 00:00:00,436.53,438.66,435.75,2020-08-05 00:00:00,AAPL,IEXG,24:00:00,Tuesday,443.16,433.55,52327339.0,0
2020-08-05 00:00:00,437.51,440.25,438.66,2020-08-06 00:00:00,AAPL,IEXG,24:00:00,Wednesday,441.57,435.59,39553074.0,0
2020-08-06 00:00:00,441.62,455.61,440.25,2020-08-07 00:00:00,AAPL,IEXG,24:00:00,Thursday,457.65,439.19,56867620.0,0
2020-08-07 00:00:00,452.84,444.97,455.61,2020-08-07 19:55:00,AAPL,IEXG,19:55:00,Friday,453.69,441.25,14917369.0,0
2020-08-10 00:00:00,450.4,450.91,444.45,2020-08-11 00:00:00,AAPL,IEXG,24:00:00,Monday,455.1,440.0,72525158.0,0
2020-08-11 00:00:00,447.875,437.5,450.91,2020-08-12 00:00:00,AAPL,IEXG,24:00:00,Tuesday,449.93,436.4267,58288251.0,0
2020-08-12 00:00:00,441.99,452.04,437.5,2020-08-13 00:00:00,AAPL,IEXG,24:00:00,Wednesday,453.1,441.19,54598122.0,0
2020-08-13 00:00:00,457.72,460.04,452.04,2020-08-14 00:00:00,AAPL,IEXG,24:00:00,Thursday,464.17,455.71,62226553.0,0
2020-08-14 00:00:00,459.315,459.63,460.04,2020-08-15 00:00:00,AAPL,IEXG,24:00:00,Friday,460.0,452.18,74314225.0,0
2020-08-17 00:00:00,464.25,458.43,459.63,2020-08-18 00:00:00,AAPL,IEXG,24:00:00,Monday,464.35,455.8501,51642645.0,0
2020-08-18 00:00:00,457.41,462.25,458.43,2020-08-19 00:00:00,AAPL,IEXG,24:00:00,Tuesday,464.0,456.03,33484483.0,0
2020-08-19 00:00:00,463.93300000000005,462.83,462.25,2020-08-20 00:00:00,AAPL,IEXG,24:00:00,Wednesday,468.65,462.44,44337698.0,0
2020-08-20 00:00:00,463.0,473.1,462.83,2020-08-21 00:00:00,AAPL,IEXG,24:00:00,Thursday,473.568,462.9335,39213947.0,0
2020-08-21 00:00:00,477.05,497.48,473.1,2020-08-22 00:00:00,AAPL,IEXG,24:00:00,Friday,499.472,477.0,105427246.0,0
2020-08-24 00:00:00,514.79,503.43,497.48,2020-08-25 00:00:00,AAPL,IEXG,24:00:00,Monday,515.14,495.745,124435944.0,0
2020-08-25 00:00:00,498.79,499.3,503.43,2020-08-26 00:00:00,AAPL,IEXG,24:00:00,Tuesday,500.7172,492.21,70518177.0,0
2020-08-26 00:00:00,504.7165,506.09,499.3,2020-08-27 00:00:00,AAPL,IEXG,24:00:00,Wednesday,507.97,500.33,52384049.0,0
2020-08-27 00:00:00,508.57,500.04,506.09,2020-08-28 00:00:00,AAPL,IEXG,24:00:00,Thursday,509.94,495.33,51690387.0,0
2020-08-28 00:00:00,504.23,499.43,500.04,2020-08-28 19:55:00,AAPL,IEXG,19:55:00,Friday,505.75,498.345,8824026.0,0
2020-08-31 00:00:00,125.28,129.12,499.23,2020-08-31 20:40:00,AAPL,IEXG,20:40:00,Monday,131.0,125.07,89561735.0,0
2020-09-01 00:00:00,132.19,134.48,129.04,2020-09-01 20:45:00,AAPL,IEXG,20:45:00,Tuesday,134.78,130.56,57094416.0,0
2020-09-02 00:00:00,137.59,131.4,134.18,2020-09-03 00:00:00,AAPL,IEXG,24:00:00,Wednesday,138.42,127.0,253246882.0,0
2020-09-03 00:00:00,128.11,120.97,131.4,2020-09-03 20:50:00,AAPL,IEXG,20:50:00,Thursday,128.785,120.18,122085256.0,0
2020-09-04 00:00:00,120.07,120.96,120.88,2020-09-05 00:00:00,AAPL,IEXG,24:00:00,Friday,123.7,110.89,498171212.0,0
2020-09-07 00:00:00,4.8452707717689165,19.098065091747152,242.17688553877312,2020-09-07 00:00:00,AAPL,IEXG,,,10.237238114316284,109.33571441465664,336548070.76450855,1
2020-09-08 00:00:00,114.36,112.98,120.96,2020-09-08 20:55:00,AAPL,IEXG,20:55:00,Tuesday,118.94,112.28,74541424.0,0
2020-09-09 00:00:00,117.26,117.32,112.82,2020-09-10 00:00:00,AAPL,IEXG,24:00:00,Wednesday,119.14,115.26,239433007.0,0
2020-09-10 00:00:00,120.36,113.49,117.32,2020-09-11 00:00:00,AAPL,IEXG,24:00:00,Thursday,120.51,112.5,200991893.0,0
2020-09-11 00:00:00,114.57,112.0,113.49,2020-09-12 00:00:00,AAPL,IEXG,24:00:00,Friday,115.23,110.0,206776700.0,0
2020-09-14 00:00:00,114.06,115.39,112.0,2020-09-14 20:05:00,AAPL,IEXG,20:05:00,Monday,115.9,112.82,44056575.0,0
2020-09-15 00:00:00,118.33,115.54,115.355,2020-09-16 00:00:00,AAPL,IEXG,24:00:00,Tuesday,118.829,113.61,212837211.0,0
2020-09-16 00:00:00,114.76,112.39,115.54,2020-09-16 20:30:00,AAPL,IEXG,20:30:00,Wednesday,115.955,112.02,38320025.0,0
2020-09-17 00:00:00,109.82,110.49,112.13,2020-09-17 20:20:00,AAPL,IEXG,20:20:00,Thursday,112.18,108.7,64733403.0,0
2020-09-18 00:00:00,110.53,106.97,110.34,2020-09-18 20:10:00,AAPL,IEXG,20:10:00,Friday,111.25,106.1,48839596.0,0
2020-09-21 00:00:00,104.03,110.12,106.84,2020-09-21 20:25:00,AAPL,IEXG,20:25:00,Monday,110.62,103.34,54120144.0,0
2020-09-22 00:00:00,112.68,111.81,110.08,2020-09-23 00:00:00,AAPL,IEXG,24:00:00,Tuesday,112.86,109.16,231647937.0,0
2020-09-23 00:00:00,111.28,106.9,111.81,2020-09-23 20:50:00,AAPL,IEXG,20:50:00,Wednesday,112.085,106.8,29105684.0,0
2020-09-24 00:00:00,105.17,108.22,107.12,2020-09-25 00:00:00,AAPL,IEXG,24:00:00,Thursday,110.25,105.0,229702447.0,0
2020-09-25 00:00:00,108.43,112.28,108.22,2020-09-26 00:00:00,AAPL,IEXG,24:00:00,Friday,112.44,107.67,174686206.0,0
2020-09-28 00:00:00,115.01,114.96,112.28,2020-09-29 00:00:00,AAPL,IEXG,24:00:00,Monday,115.42,112.78,162670378.0,0
2020-09-29 00:00:00,114.55,114.09,114.96,2020-09-30 00:00:00,AAPL,IEXG,24:00:00,Tuesday,115.31,113.57,131776526.0,0
2020-09-30 00:00:00,113.79,115.81,114.09,2020-10-01 00:00:00,AAPL,IEXG,24:00:00,Wednesday,117.26,113.09,158788228.0,0
2020-10-01 00:00:00,117.64,116.79,115.81,2020-10-02 00:00:00,AAPL,IEXG,24:00:00,Thursday,117.83,115.83,170382024.0,0
2020-10-02 00:00:00,112.89,113.02,116.79,2020-10-03 00:00:00,AAPL,IEXG,24:00:00,Friday,115.37,112.22,205914805.0,0
2020-10-05 00:00:00,113.91,116.5,113.02,2020-10-06 00:00:00,AAPL,IEXG,24:00:00,Monday,116.65,113.55,162291462.0,0
2020-10-06 00:00:00,115.82,112.97,116.5,2020-10-06 20:10:00,AAPL,IEXG,20:10:00,Tuesday,116.095,112.285,74684117.0,0
2020-10-07 00:00:00,114.62,115.08,113.16,2020-10-08 00:00:00,AAPL,IEXG,24:00:00,Wednesday,115.55,114.13,142241425.0,0
2020-10-08 00:00:00,116.25,114.97,115.08,2020-10-09 00:00:00,AAPL,IEXG,24:00:00,Thursday,116.41,114.5901,140311247.0,0
2020-10-09 00:00:00,115.28,116.97,114.97,2020-10-10 00:00:00,AAPL,IEXG,24:00:00,Friday,117.48,114.92,164522747.0,0
2020-10-12 00:00:00,120.93,124.55,116.97,2020-10-12 19:55:00,AAPL,IEXG,19:55:00,Monday,125.18,119.31,150946244.0,0
2020-10-13 00:00:00,126.09,121.24,124.4,2020-10-13 20:15:00,AAPL,IEXG,20:15:00,Tuesday,126.46,119.7,157763952.0,0
2020-10-14 00:00:00,121.38,121.52,121.1,2020-10-14 19:55:00,AAPL,IEXG,19:55:00,Wednesday,123.015,119.625,87890291.0,0
2020-10-15 00:00:00,118.72,120.71,121.19,2020-10-16 00:00:00,AAPL,IEXG,24:00:00,Thursday,121.2,118.15,180524122.0,0
2020-10-16 00:00:00,121.28,119.02,120.71,2020-10-17 00:00:00,AAPL,IEXG,24:00:00,Friday,121.73,118.81,206576599.0,0
2020-10-19 00:00:00,119.96,115.98,119.02,2020-10-20 00:00:00,AAPL,IEXG,24:00:00,Monday,120.42,115.66,200106923.0,0
2020-10-20 00:00:00,116.2,117.51,115.98,2020-10-21 00:00:00,AAPL,IEXG,24:00:00,Tuesday,118.98,115.63,211225117.0,0
2020-10-21 00:00:00,116.885,116.885,116.885,2020-10-22 00:00:00,AAPL,IEXG,24:00:00,Wednesday,118.695,116.5,62229250.0,0
2020-10-22 00:00:00,117.45,115.75,116.87,2020-10-23 00:00:00,AAPL,IEXG,24:00:00,Thursday,118.04,114.59,187085823.0,0
2020-10-23 00:00:00,116.39,115.04,115.75,2020-10-24 00:00:00,AAPL,IEXG,24:00:00,Friday,116.55,114.27,148722127.0,0
2020-10-26 00:00:00,114.01,115.05,115.04,2020-10-27 00:00:00,AAPL,IEXG,24:00:00,Monday,116.55,112.88,173750389.0,0
2020-10-27 00:00:00,116.6,116.6,116.6,2020-10-28 00:00:00,AAPL,IEXG,24:00:00,Tuesday,117.275,114.57,60909770.0,0
2020-10-28 00:00:00,116.6,116.6,116.6,2020-10-29 00:00:00,AAPL,IEXG,24:00:00,Wednesday,116.6,111.94,36838640.0,0
2020-10-29 00:00:00,112.37,110.8,111.2,2020-10-29 20:55:00,AAPL,IEXG,20:55:00,Thursday,116.92,109.34,78167048.0,0
2020-10-30 00:00:00,111.06,108.86,115.32,2020-10-31 00:00:00,AAPL,IEXG,24:00:00,Friday,111.99,107.72,305511938.0,0
2020-11-02 00:00:00,109.11,108.77,108.86,2020-11-03 02:00:00,AAPL,IEXG,26:00:00,Monday,110.68,107.32,187062061.0,0
2020-11-03 00:00:00,109.66,110.44,108.77,2020-11-04 02:00:00,AAPL,IEXG,26:00:00,Tuesday,111.49,108.725,158272287.0,0
2020-11-04 00:00:00,114.14,114.95,110.44,2020-11-05 02:00:00,AAPL,IEXG,26:00:00,Wednesday,115.59,112.35,187510242.0,0
2020-11-05 00:00:00,117.95,119.03,114.95,2020-11-06 02:00:00,AAPL,IEXG,26:00:00,Thursday,119.62,116.8686,182779862.0,0
2020-11-06 00:00:00,118.32,118.69,118.82476723159,2020-11-07 02:00:00,AAPL,IEXG,26:00:00,Friday,119.2,116.13,152328289.0,0
2020-11-09 00:00:00,120.5,116.32,118.69,2020-11-10 02:00:00,AAPL,IEXG,26:00:00,Monday,121.99,116.05,210943528.0,0
2020-11-10 00:00:00,115.55,115.97,116.32,2020-11-11 02:00:00,AAPL,IEXG,26:00:00,Tuesday,117.59,114.13,191655614.0,0
2020-11-11 00:00:00,117.19,119.49,115.97,2020-11-12 02:00:00,AAPL,IEXG,26:00:00,Wednesday,119.63,116.44,161746454.0,0
2020-11-12 00:00:00,119.62,119.21,119.49,2020-11-13 02:00:00,AAPL,IEXG,26:00:00,Thursday,120.53,118.57,141586071.0,0
2020-11-13 00:00:00,119.44,119.26,119.21,2020-11-14 02:00:00,AAPL,IEXG,26:00:00,Friday,119.75,117.87,115555273.0,0
2020-11-16 00:00:00,118.92,120.3,119.26,2020-11-17 02:00:00,AAPL,IEXG,26:00:00,Monday,120.99,118.146,130570874.0,0
2020-11-17 00:00:00,119.55,119.39,120.3,2020-11-18 02:00:00,AAPL,IEXG,26:00:00,Tuesday,120.6741,118.96,108239215.0,0
2020-11-18 00:00:00,118.61,118.03,119.39,2020-11-19 02:00:00,AAPL,IEXG,26:00:00,Wednesday,119.82,118.0,100690909.0,0
2020-11-19 00:00:00,117.59,118.64,118.03,2020-11-20 02:00:00,AAPL,IEXG,26:00:00,Thursday,119.06,116.81,103440501.0,0
2020-11-20 00:00:00,118.64,117.34,118.64,2020-11-21 02:00:00,AAPL,IEXG,26:00:00,Friday,118.85,117.29,106001348.0,0
2020-11-23 00:00:00,117.18,113.85,117.34,2020-11-24 02:00:00,AAPL,IEXG,26:00:00,Monday,117.6202,113.75,207839378.0,0
2020-11-24 00:00:00,113.91,115.17,113.85,2020-11-25 02:00:00,AAPL,IEXG,26:00:00,Tuesday,115.85,112.59,186014536.0,0
2020-11-25 00:00:00,115.55,116.03,115.17,2020-11-26 02:00:00,AAPL,IEXG,26:00:00,Wednesday,116.75,115.0,112910557.0,0
2020-11-26 00:00:00,119.20661706195835,115.13531867411088,115.00659667387269,2020-11-26 00:00:00,AAPL,IEXG,,,115.56662770774022,116.12301730962635,30368706.99656099,1
2020-11-27 00:00:00,116.57,116.59,116.03,2020-11-28 02:00:00,AAPL,IEXG,26:00:00,Friday,117.49,116.22,57919825.0,0
2020-11-30 00:00:00,116.97,119.05,116.59,2020-12-01 02:00:00,AAPL,IEXG,26:00:00,Monday,120.98,116.69,235944901.0,0
2020-12-01 00:00:00,121.01,122.72,119.05,2020-12-02 02:00:00,AAPL,IEXG,26:00:00,Tuesday,123.475,120.01,173481801.0,0
2020-12-02 00:00:00,122.02,123.08,122.72,2020-12-03 02:00:00,AAPL,IEXG,26:00:00,Wednesday,123.37,120.89,143686392.0,0
2020-12-03 00:00:00,123.52,122.94,123.08,2020-12-04 02:00:00,AAPL,IEXG,26:00:00,Thursday,123.78,122.21,114915498.0,0
2020-12-04 00:00:00,122.6,122.25,122.94,2020-12-05 02:00:00,AAPL,IEXG,26:00:00,Friday,123.15,121.52,123210896.0,0
2020-12-07 00:00:00,122.31,123.75,122.25,2020-12-08 02:00:00,AAPL,IEXG,26:00:00,Monday,124.57,122.21,130983044.0,0
2020-12-08 00:00:00,124.37,124.38,123.75,2020-12-09 02:00:00,AAPL,IEXG,26:00:00,Tuesday,124.985,123.09,119220179.0,0
2020-12-09 00:00:00,124.53,121.78,124.38,2020-12-10 02:00:00,AAPL,IEXG,26:00:00,Wednesday,125.95,121.0,162684327.0,0
2020-12-10 00:00:00,120.5,123.24,121.78,2020-12-11 02:00:00,AAPL,IEXG,26:00:00,Thursday,123.87,120.02,105994641.0,0
2020-12-11 00:00:00,122.43,122.41,123.24,2020-12-12 02:00:00,AAPL,IEXG,26:00:00,Friday,122.76,120.55,124750642.0,0
2020-12-14 00:00:00,123.21,122.03,122.41,2020-12-14 20:55:00,AAPL,IEXG,20:55:00,Monday,123.335,121.72,21579400.0,0
2020-12-15 00:00:00,124.34,127.88,121.78,2020-12-16 02:00:00,AAPL,IEXG,26:00:00,Tuesday,127.9,123.7,226009758.0,0
2020-12-16 00:00:00,127.41,127.81,127.88,2020-12-17 02:00:00,AAPL,IEXG,26:00:00,Wednesday,128.37,126.56,153135411.0,0
2020-12-17 00:00:00,128.9,128.7,127.81,2020-12-18 02:00:00,AAPL,IEXG,26:00:00,Thursday,129.58,128.03,130066248.0,0
2020-12-18 00:00:00,128.96,126.655,128.7,2020-12-19 02:00:00,AAPL,IEXG,26:00:00,Friday,129.1,126.12,214705436.0,0
2020-12-21 00:00:00,125.02,128.23,126.655,2020-12-22 02:00:00,AAPL,IEXG,26:00:00,Monday,128.31,123.449,153093342.0,0
2020-12-22 00:00:00,131.61,131.88,128.23,2020-12-23 02:00:00,AAPL,IEXG,26:00:00,Tuesday,134.405,129.65,282572075.0,0
2020-12-23 00:00:00,132.16,130.96,131.88,2020-12-24 02:00:00,AAPL,IEXG,26:00:00,Wednesday,132.57,130.78,120417391.0,0
2020-12-24 00:00:00,131.32,131.97,130.96,2020-12-25 02:00:00,AAPL,IEXG,26:00:00,Thursday,133.46,131.02,60451430.0,0
2020-12-25 00:00:00,140.61791399021342,136.08490918115064,126.47391754491629,2020-12-25 00:00:00,AAPL,IEXG,,,137.15440688299222,132.082825842975,106712587.83718228,1
2020-12-28 00:00:00,133.99,136.69,131.97,2020-12-29 02:00:00,AAPL,IEXG,26:00:00,Monday,137.34,133.51,170889489.0,0
2020-12-29 00:00:00,138.05,134.87,136.69,2020-12-30 02:00:00,AAPL,IEXG,26:00:00,Tuesday,138.789,134.3409,175500289.0,0
2020-12-30 00:00:00,135.58,133.72,134.87,2020-12-31 02:00:00,AAPL,IEXG,26:00:00,Wednesday,135.99,133.39,124579945.0,0
2020-12-31 00:00:00,134.08,132.69,133.72,2021-01-01 02:00:00,AAPL,IEXG,26:00:00,Thursday,134.74,131.72,134611558.0,0
2021-01-01 00:00:00,145.6118216501609,131.19565323697634,133.06291625123956,2021-01-01 00:00:00,AAPL,IEXG,,,137.93908152363605,128.53151584096858,184253164.44126981,1
2021-01-04 00:00:00,133.52,129.41,132.69,2021-01-05 02:00:00,AAPL,IEXG,26:00:00,Monday,134.06,126.76,190469091.0,0
2021-01-05 00:00:00,128.89,131.01,129.41,2021-01-06 02:00:00,AAPL,IEXG,26:00:00,Tuesday,131.74,128.39,126812671.0,0
2021-01-06 00:00:00,127.72,126.6,131.01,2021-01-07 02:00:00,AAPL,IEXG,26:00:00,Wednesday,131.0499,126.382,221681845.0,0
2021-01-07 00:00:00,128.36,130.92,126.6,2021-01-08 02:00:00,AAPL,IEXG,26:00:00,Thursday,131.63,127.86,162447052.0,0
2021-01-08 00:00:00,132.43,132.05,130.92,2021-01-09 02:00:00,AAPL,IEXG,26:00:00,Friday,132.63,130.23,159138595.0,0
2021-01-11 00:00:00,129.19,128.98,132.05,2021-01-12 02:00:00,AAPL,IEXG,26:00:00,Monday,130.7,128.5,134123474.0,0
2021-01-12 00:00:00,128.5,128.8,128.98,2021-01-13 02:00:00,AAPL,IEXG,26:00:00,Tuesday,129.69,126.86,116237872.0,0
2021-01-13 00:00:00,128.76,130.89,128.8,2021-01-14 02:00:00,AAPL,IEXG,26:00:00,Wednesday,131.45,128.47,131677488.0,0
2021-01-14 00:00:00,130.8,128.91,130.89,2021-01-15 02:00:00,AAPL,IEXG,26:00:00,Thursday,131.13,128.76,120396294.0,0
2021-01-15 00:00:00,128.78,127.14,128.91,2021-01-16 02:00:00,AAPL,IEXG,26:00:00,Friday,130.2242,127.0,146100021.0,0
2021-01-18 00:00:00,127.49397742343058,126.60161842355134,127.26309792961331,2021-01-18 00:00:00,AAPL,IEXG,,,132.17706339781955,126.39012253293068,142865594.56266248,1
2021-01-19 00:00:00,127.78,127.83,127.14,2021-01-20 02:00:00,AAPL,IEXG,26:00:00,Tuesday,128.71,126.938,128460381.0,0
2021-01-20 00:00:00,128.66,132.03,127.83,2021-01-21 02:00:00,AAPL,IEXG,26:00:00,Wednesday,132.49,128.52,141404054.0,0
2021-01-21 00:00:00,133.8,136.87,132.03,2021-01-22 02:00:00,AAPL,IEXG,26:00:00,Thursday,139.67,133.52,197216063.0,0
2021-01-22 00:00:00,136.28,139.07,136.87,2021-01-23 02:00:00,AAPL,IEXG,26:00:00,Friday,139.85,135.02,176047782.0,0
2021-01-25 00:00:00,143.07,142.92,139.07,2021-01-26 02:00:00,AAPL,IEXG,26:00:00,Monday,145.09,136.54,236178584.0,0
2021-01-26 00:00:00,143.6,143.16,142.92,2021-01-27 02:00:00,AAPL,IEXG,26:00:00,Tuesday,144.3,141.37,138842501.0,0
2021-01-27 00:00:00,143.43,142.06,143.16,2021-01-28 02:00:00,AAPL,IEXG,26:00:00,Wednesday,144.3,140.41,195473742.0,0
2021-01-28 00:00:00,139.52,137.09,142.06,2021-01-29 02:00:00,AAPL,IEXG,26:00:00,Thursday,142.06,136.7,235456082.0,0
2021-01-29 00:00:00,135.83,131.96,137.09,2021-01-30 02:00:00,AAPL,IEXG,26:00:00,Friday,136.74,130.21,264628553.0,0
2021-02-01 00:00:00,133.75,134.14,131.96,2021-02-02 02:00:00,AAPL,IEXG,26:00:00,Monday,135.38,130.93,150055066.0,0
2021-02-02 00:00:00,135.73,134.99,134.14,2021-02-03 02:00:00,AAPL,IEXG,26:00:00,Tuesday,136.36,134.61,126121487.0,0
2021-02-03 00:00:00,135.76,133.94,134.99,2021-02-04 02:00:00,AAPL,IEXG,26:00:00,Wednesday,135.77,133.61,144820467.0,0
2021-02-04 00:00:00,136.3,137.39,133.94,2021-02-05 02:00:00,AAPL,IEXG,26:00:00,Thursday,137.4,134.59,118779045.0,0
2021-02-05 00:00:00,137.35,136.76,137.18436388858998,2021-02-06 02:00:00,AAPL,IEXG,26:00:00,Friday,138.04,135.86,110953820.0,0
2021-02-08 00:00:00,136.03,136.91,136.76,2021-02-09 02:00:00,AAPL,IEXG,26:00:00,Monday,136.96,134.92,103871646.0,0
2021-02-09 00:00:00,136.62,136.01,136.91,2021-02-10 02:00:00,AAPL,IEXG,26:00:00,Tuesday,137.877,135.85,110585142.0,0
2021-02-10 00:00:00,136.48,135.39,136.01,2021-02-11 02:00:00,AAPL,IEXG,26:00:00,Wednesday,136.99,134.4,102203775.0,0
