dia,open,last,close,date,symbol,exchange,hora,weekday,high_max,low_min,volume_sum,spline
2020-10-12 00:00:00+00:00,270.0,267.07,265.98,2020-10-12,CRM,IEXG,24:00:00,Monday,270.0,265.2927,38360896.0,0
2020-10-13 00:00:00+00:00,266.42,266.83,267.07,2020-10-13,CRM,IEXG,24:00:00,Tuesday,269.0,264.23,36653892.0,0
2020-10-14 00:00:00+00:00,270.0,261.83,266.83,2020-10-14,CRM,IEXG,24:00:00,Wednesday,270.16,258.7459,40240180.0,0
2020-10-15 00:00:00+00:00,258.11,257.72,261.83,2020-10-15,CRM,IEXG,24:00:00,Thursday,260.52,254.02,46607416.0,0
2020-10-16 00:00:00+00:00,259.24,258.55,257.72,2020-10-16,CRM,IEXG,24:00:00,Friday,262.52,258.49,29581095.0,0
2020-10-19 00:00:00+00:00,255.11,255.11,255.11,2020-10-19,CRM,IEXG,24:00:00,Monday,261.4,254.53,0.0,0
2020-10-20 00:00:00+00:00,255.9,255.9,255.9,2020-10-20,CRM,IEXG,24:00:00,Tuesday,259.09,254.05,0.0,0
2020-10-21 00:00:00+00:00,256.45,254.23,255.97,2020-10-21,CRM,IEXG,24:00:00,Wednesday,258.31,251.85,2794023.0,0
2020-10-22 00:00:00+00:00,253.89,249.67,254.23,2020-10-22,CRM,IEXG,24:00:00,Thursday,255.22,246.13,42669065.0,0
2020-10-23 00:00:00+00:00,250.1,250.52,249.67,2020-10-23,CRM,IEXG,24:00:00,Friday,250.57,246.81,39372531.0,0
2020-10-26 00:00:00+00:00,245.3,241.98,250.52,2020-10-26,CRM,IEXG,24:00:00,Monday,248.11,237.36,57781030.0,0
2020-10-27 00:00:00+00:00,248.0,250.3,241.98,2020-10-27,CRM,IEXG,24:00:00,Tuesday,251.75,245.765,57713675.0,0
2020-10-28 00:00:00+00:00,238.895,238.895,238.895,2020-10-28,CRM,IEXG,24:00:00,Wednesday,245.26,238.035,15245127.0,0
2020-10-29 00:00:00+00:00,242.52,237.14,238.43,2020-10-29,CRM,IEXG,24:00:00,Thursday,242.72,237.13,43081313.0,0
2020-10-30 00:00:00+00:00,235.82,232.27,237.14,2020-10-30,CRM,IEXG,24:00:00,Friday,237.75,228.66,65296283.0,0
2020-11-02 00:00:00+00:00,235.12,232.45,232.27,2020-11-02,CRM,IEXG,26:00:00,Monday,238.5,228.99,34822057.0,0
2020-11-03 00:00:00+00:00,235.1,237.13,232.45,2020-11-03,CRM,IEXG,26:00:00,Tuesday,240.94,233.2,38075679.0,0
2020-11-04 00:00:00+00:00,246.02,250.74,237.13,2020-11-04,CRM,IEXG,26:00:00,Wednesday,252.875,243.24,69419778.0,0
2020-11-05 00:00:00+00:00,258.11,260.22,250.74,2020-11-05,CRM,IEXG,26:00:00,Thursday,260.9186,255.44,55863842.0,0
2020-11-06 00:00:00+00:00,260.0,260.15,260.22,2020-11-06,CRM,IEXG,26:00:00,Friday,261.75,254.49,45344159.0,0
2020-11-09 00:00:00+00:00,260.95,259.28,260.15,2020-11-09,CRM,IEXG,26:00:00,Monday,270.92,257.25,62467727.0,0
2020-11-10 00:00:00+00:00,258.06,247.66,259.28,2020-11-10,CRM,IEXG,26:00:00,Tuesday,259.0,242.9,75534147.0,0
2020-11-11 00:00:00+00:00,253.51,254.18,247.66,2020-11-11,CRM,IEXG,26:00:00,Wednesday,256.74,251.21,43436889.0,0
2020-11-12 00:00:00+00:00,247.4,249.42,254.18,2020-11-12,CRM,IEXG,26:00:00,Thursday,254.97,246.3607,70690579.0,0
2020-11-13 00:00:00+00:00,252.84,249.51,249.42,2020-11-13,CRM,IEXG,26:00:00,Friday,253.82,247.56,39040709.0,0
2020-11-16 00:00:00+00:00,249.52,249.89,249.51,2020-11-16,CRM,IEXG,26:00:00,Monday,253.49,248.18,37384387.0,0
2020-11-17 00:00:00+00:00,253.74,256.17,249.89,2020-11-17,CRM,IEXG,26:00:00,Tuesday,258.27,250.463,48459536.0,0
2020-11-18 00:00:00+00:00,256.4,257.16,256.17,2020-11-18,CRM,IEXG,26:00:00,Wednesday,262.66,255.85,64231455.0,0
2020-11-19 00:00:00+00:00,256.84,264.65,257.16,2020-11-19,CRM,IEXG,26:00:00,Thursday,267.09,255.66,66383083.0,0
2020-11-20 00:00:00+00:00,263.59,258.04,264.65,2020-11-20,CRM,IEXG,26:00:00,Friday,265.02,257.82,38172076.0,0
2020-11-23 00:00:00+00:00,261.23,257.64,258.04,2020-11-23,CRM,IEXG,26:00:00,Monday,262.01,254.57,48267513.0,0
2020-11-24 00:00:00+00:00,260.0,260.84,257.64,2020-11-24,CRM,IEXG,26:00:00,Tuesday,262.31,257.82,53823068.0,0
2020-11-25 00:00:00+00:00,263.73,246.82,260.84,2020-11-25,CRM,IEXG,26:00:00,Wednesday,266.095,245.05,174195674.0,0
2020-11-26 00:00:00+00:00,268.15736062586905,242.70932989049822,250.35150038197014,2020-11-26,CRM,IEXG,,,263.9597859452234,248.833086607559,102936135.57003626,1
2020-11-27 00:00:00+00:00,251.0,247.63,246.82,2020-11-27,CRM,IEXG,26:00:00,Friday,251.84,247.03,31879084.0,0
2020-11-30 00:00:00+00:00,245.48,245.8,247.63,2020-11-30,CRM,IEXG,26:00:00,Monday,250.39,236.07,134763332.0,0
2020-12-01 00:00:00+00:00,245.0,241.35,245.8,2020-12-01,CRM,IEXG,26:00:00,Tuesday,246.7,238.7,111167122.0,0
2020-12-02 00:00:00+00:00,225.48,220.78,241.35,2020-12-02,CRM,IEXG,26:00:00,Wednesday,228.5,215.63,499785206.0,0
2020-12-03 00:00:00+00:00,226.11,220.97,220.78,2020-12-03,CRM,IEXG,26:00:00,Thursday,226.84,220.1301,119445521.0,0
2020-12-04 00:00:00+00:00,223.82,225.86,220.97,2020-12-04,CRM,IEXG,26:00:00,Friday,228.5978,221.8212,147394432.0,0
2020-12-07 00:00:00+00:00,228.11,227.7,225.86,2020-12-07,CRM,IEXG,26:00:00,Monday,229.87,226.25,84361845.0,0
2020-12-08 00:00:00+00:00,228.65,227.86,227.7,2020-12-08,CRM,IEXG,26:00:00,Tuesday,229.5,225.66,86589492.0,0
2020-12-09 00:00:00+00:00,228.05,220.57,227.86,2020-12-09,CRM,IEXG,26:00:00,Wednesday,229.0,220.055,96141221.0,0
2020-12-10 00:00:00+00:00,220.57,222.92,220.57,2020-12-10,CRM,IEXG,26:00:00,Thursday,224.31,219.29,69158427.0,0
2020-12-11 00:00:00+00:00,221.92,222.42,222.92,2020-12-11,CRM,IEXG,26:00:00,Friday,222.74,219.98,61500268.0,0
2020-12-14 00:00:00+00:00,223.09,221.27,222.42,2020-12-14,CRM,IEXG,26:00:00,Monday,223.97,220.45,63188420.0,0
2020-12-15 00:00:00+00:00,222.07,220.15,221.27,2020-12-15,CRM,IEXG,26:00:00,Tuesday,222.81,218.2,68245380.0,0
2020-12-16 00:00:00+00:00,221.48,223.62,220.15,2020-12-16,CRM,IEXG,26:00:00,Wednesday,224.005,220.25,50233685.0,0
2020-12-17 00:00:00+00:00,224.9,225.92,223.62,2020-12-17,CRM,IEXG,26:00:00,Thursday,226.73,224.5,143247786.0,0
2020-12-18 00:00:00+00:00,227.02,227.43,225.92,2020-12-18,CRM,IEXG,26:00:00,Friday,227.82,224.4,63170188.0,0
2020-12-21 00:00:00+00:00,224.9,226.47,227.43,2020-12-21,CRM,IEXG,26:00:00,Monday,227.44,223.92,181019306.0,0
2020-12-22 00:00:00+00:00,227.0,231.17,226.47,2020-12-22,CRM,IEXG,26:00:00,Tuesday,231.87,226.6,185758041.0,0
2020-12-23 00:00:00+00:00,232.5,227.43,231.17,2020-12-23,CRM,IEXG,26:00:00,Wednesday,233.25,227.11,45442295.0,0
2020-12-24 00:00:00+00:00,228.3,225.78,227.43,2020-12-24,CRM,IEXG,26:00:00,Thursday,229.19,224.8252,24295355.0,0
2020-12-25 00:00:00+00:00,228.57698304960653,224.94054700341667,226.98707647882546,2020-12-25,CRM,IEXG,,,228.36016394769044,222.41471175908126,66242719.14963456,1
2020-12-28 00:00:00+00:00,227.2216,224.64,225.78,2020-12-28,CRM,IEXG,26:00:00,Monday,227.84,222.05,90902286.0,0
2020-12-29 00:00:00+00:00,224.97,222.46,224.64,2020-12-29,CRM,IEXG,26:00:00,Tuesday,225.32,220.86,49853180.0,0
2020-12-30 00:00:00+00:00,223.13,222.4,222.46,2020-12-30,CRM,IEXG,26:00:00,Wednesday,223.6416,221.58,29591276.0,0
2020-12-31 00:00:00+00:00,222.27,222.53,222.4,2020-12-31,CRM,IEXG,26:00:00,Thursday,222.79,220.17,33375511.0,0
2021-01-01 00:00:00+00:00,223.49081152057343,221.463659870822,221.91561439915276,2021-01-01,CRM,IEXG,,,223.045761499244,216.86903012333028,59080046.61590145,1
2021-01-04 00:00:00+00:00,222.64,220.31,222.53,2021-01-04,CRM,IEXG,26:00:00,Monday,223.99,215.72,73158750.0,0
2021-01-05 00:00:00+00:00,219.49,221.52,220.31,2021-01-05,CRM,IEXG,26:00:00,Tuesday,223.0,217.99,53484521.0,0
2021-01-06 00:00:00+00:00,218.0,216.15,221.52,2021-01-06,CRM,IEXG,26:00:00,Wednesday,220.46,215.78,69193086.0,0
2021-01-07 00:00:00+00:00,217.03,217.98,216.15,2021-01-07,CRM,IEXG,26:00:00,Thursday,220.66,216.5,109611753.0,0
2021-01-08 00:00:00+00:00,220.0,222.04,217.98,2021-01-08,CRM,IEXG,26:00:00,Friday,222.32,218.66,47441463.0,0
2021-01-11 00:00:00+00:00,219.63,218.25,222.04,2021-01-11,CRM,IEXG,26:00:00,Monday,220.58,216.23,61125415.0,0
2021-01-12 00:00:00+00:00,218.0,215.52,218.25,2021-01-12,CRM,IEXG,26:00:00,Tuesday,218.92,214.09,138497808.0,0
2021-01-13 00:00:00+00:00,217.0,218.18,215.52,2021-01-13,CRM,IEXG,26:00:00,Wednesday,218.9,215.53,79025779.0,0
2021-01-14 00:00:00+00:00,218.23,215.6,218.18,2021-01-14,CRM,IEXG,26:00:00,Thursday,219.5,215.55,49012560.0,0
2021-01-15 00:00:00+00:00,216.17,213.14,215.6,2021-01-15,CRM,IEXG,26:00:00,Friday,217.87,212.985,64067135.0,0
2021-01-18 00:00:00+00:00,215.84521442545642,212.6886013846077,213.74891334707007,2021-01-18,CRM,IEXG,,,218.08673335420508,212.28815722612484,63285958.55147386,1
2021-01-19 00:00:00+00:00,215.35,216.76,213.14,2021-01-19,CRM,IEXG,26:00:00,Tuesday,217.28,213.7,67398050.0,0
2021-01-20 00:00:00+00:00,221.99,223.44,216.76,2021-01-20,CRM,IEXG,26:00:00,Wednesday,224.64,219.18,88938844.0,0
2021-01-21 00:00:00+00:00,223.69,222.17,223.44,2021-01-21,CRM,IEXG,26:00:00,Thursday,224.74,220.82,49322984.0,0
2021-01-22 00:00:00+00:00,224.9,225.77,222.17,2021-01-22,CRM,IEXG,26:00:00,Friday,227.79,223.75,83837184.0,0
2021-01-25 00:00:00+00:00,229.69,225.92,225.77,2021-01-25,CRM,IEXG,26:00:00,Monday,230.3,221.32,73292754.0,0
2021-01-26 00:00:00+00:00,227.8,226.26,225.92,2021-01-26,CRM,IEXG,26:00:00,Tuesday,227.91,224.54,54380664.0,0
2021-01-27 00:00:00+00:00,223.7,224.78,226.26,2021-01-27,CRM,IEXG,26:00:00,Wednesday,227.81,221.58,52882355.0,0
2021-01-28 00:00:00+00:00,225.0,226.5,224.78,2021-01-28,CRM,IEXG,26:00:00,Thursday,229.6,225.0,68385485.0,0
2021-01-29 00:00:00+00:00,224.66,225.56,226.5,2021-01-29,CRM,IEXG,26:00:00,Friday,228.79,223.02,46973078.0,0
2021-02-01 00:00:00+00:00,227.21,228.46,225.56,2021-02-01,CRM,IEXG,26:00:00,Monday,229.9,224.69,40385779.0,0
2021-02-02 00:00:00+00:00,231.47,234.2,228.46,2021-02-02,CRM,IEXG,26:00:00,Tuesday,235.965,231.38,44134482.0,0
2021-02-03 00:00:00+00:00,235.0,234.82,234.2,2021-02-03,CRM,IEXG,26:00:00,Wednesday,236.0,232.26,58132177.0,0
2021-02-04 00:00:00+00:00,235.52,237.98,234.82,2021-02-04,CRM,IEXG,26:00:00,Thursday,238.23,235.47,51699962.0,0
2021-02-05 00:00:00+00:00,239.15,238.89,237.98,2021-02-05,CRM,IEXG,26:00:00,Friday,239.36,236.41,36413064.0,0
2021-02-08 00:00:00+00:00,239.51,238.93,238.89,2021-02-08,CRM,IEXG,26:00:00,Monday,241.13,237.13,32396365.0,0
2021-02-09 00:00:00+00:00,239.56,236.7,238.93,2021-02-09,CRM,IEXG,26:00:00,Tuesday,240.08,236.2366,39627621.0,0
2021-02-10 00:00:00+00:00,237.45,236.72,236.7,2021-02-10,CRM,IEXG,26:00:00,Wednesday,238.22,233.96,51687531.0,0
2021-02-11 00:00:00+00:00,238.93,241.24,236.72,2021-02-11,CRM,IEXG,26:00:00,Thursday,242.89,236.95,49901915.0,0
2021-02-12 00:00:00+00:00,240.95,240.37,241.24,2021-02-12,CRM,IEXG,26:00:00,Friday,241.56,238.91,40780231.0,0
2021-02-15 00:00:00+00:00,242.77910392358703,245.1261974098484,240.434677254552,2021-02-15,CRM,IEXG,,,249.24721544595653,240.92425085461036,74972581.45812681,1
2021-02-16 00:00:00+00:00,245.0,248.59,240.37,2021-02-16,CRM,IEXG,26:00:00,Tuesday,251.23,241.9,99538028.0,0
2021-02-17 00:00:00+00:00,248.59,247.66,248.59,2021-02-17,CRM,IEXG,26:00:00,Wednesday,249.5,245.5,63152910.0,0
2021-02-18 00:00:00+00:00,245.97,247.01,247.66,2021-02-18,CRM,IEXG,26:00:00,Thursday,248.01,242.5701,32258087.0,0
2021-02-19 00:00:00+00:00,248.0,246.56,247.01,2021-02-19,CRM,IEXG,26:00:00,Friday,249.39,245.98,42815833.0,0
2021-02-22 00:00:00+00:00,244.26,240.95,246.56,2021-02-22,CRM,IEXG,26:00:00,Monday,245.09,240.38,41866605.0,0
